1911,0206,立春
1911,0221,雨水
1911,0308,惊蛰
1911,0323,春分
1911,0407,清明
1911,0422,谷雨
1911,0508,立夏
1911,0523,小满
1911,0608,芒种
1911,0623,夏至
1911,0709,小暑
1911,0725,大暑
1911,0810,立秋
1911,0825,处暑
1911,0910,白露
1911,0925,秋分
1911,1010,寒露
1911,1025,霜降
1911,1109,立冬
1911,1124,小雪
1911,1209,大雪
1911,1224,冬至
1912,0108,小寒
1912,0122,大寒
1912,0206,立春
1912,0221,雨水
1912,0307,惊蛰
1912,0322,春分
1912,0406,清明
1912,0421,谷雨
1912,0507,立夏
1912,0522,小满
1912,0607,芒种
1912,0623,夏至
1912,0708,小暑
1912,0724,大暑
1912,0809,立秋
1912,0824,处暑
1912,0909,白露
1912,0924,秋分
1912,1010,寒露
1912,1025,霜降
1912,1109,立冬
1912,1124,小雪
1912,1208,大雪
1912,1223,冬至
1913,0107,小寒
1913,0122,大寒
1913,0205,立春
1913,0220,雨水
1913,0307,惊蛰
1913,0322,春分
1913,0406,清明
1913,0422,谷雨
1913,0507,立夏
1913,0523,小满
1913,0607,芒种
1913,0623,夏至
1913,0709,小暑
1913,0724,大暑
1913,0809,立秋
1913,0825,处暑
1913,0909,白露
1913,0925,秋分
1913,1010,寒露
1913,1025,霜降
1913,1109,立冬
1913,1124,小雪
1913,1209,大雪
1913,1223,冬至
1914,0107,小寒
1914,0122,大寒
1914,0206,立春
1914,0220,雨水
1914,0307,惊蛰
1914,0322,春分
1914,0407,清明
1914,0422,谷雨
1914,0507,立夏
1914,0523,小满
1914,0607,芒种
1914,0623,夏至
1914,0709,小暑
1914,0725,大暑
1914,0809,立秋
1914,0825,处暑
1914,0909,白露
1914,0925,秋分
1914,1010,寒露
1914,1025,霜降
1914,1109,立冬
1914,1124,小雪
1914,1209,大雪
1914,1224,冬至
1915,0107,小寒
1915,0122,大寒
1915,0206,立春
1915,0221,雨水
1915,0308,惊蛰
1915,0323,春分
1915,0407,清明
1915,0422,谷雨
1915,0508,立夏
1915,0523,小满
1915,0608,芒种
1915,0623,夏至
1915,0709,小暑
1915,0725,大暑
1915,0810,立秋
1915,0825,处暑
1915,0910,白露
1915,0925,秋分
1915,1010,寒露
1915,1025,霜降
1915,1109,立冬
1915,1124,小雪
1915,1209,大雪
1915,1224,冬至
1916,0108,小寒
1916,0122,大寒
1916,0206,立春
1916,0221,雨水
1916,0307,惊蛰
1916,0322,春分
1916,0406,清明
1916,0421,谷雨
1916,0507,立夏
1916,0522,小满
1916,0607,芒种
1916,0623,夏至
1916,0708,小暑
1916,0724,大暑
1916,0809,立秋
1916,0824,处暑
1916,0909,白露
1916,0924,秋分
1916,1010,寒露
1916,1025,霜降
1916,1109,立冬
1916,1123,小雪
1916,1208,大雪
1916,1223,冬至
1917,0107,小寒
1917,0121,大寒
1917,0205,立春
1917,0220,雨水
1917,0307,惊蛰
1917,0322,春分
1917,0406,清明
1917,0422,谷雨
1917,0507,立夏
1917,0523,小满
1917,0607,芒种
1917,0623,夏至
1917,0709,小暑
1917,0724,大暑
1917,0809,立秋
1917,0825,处暑
1917,0909,白露
1917,0925,秋分
1917,1010,寒露
1917,1025,霜降
1917,1109,立冬
1917,1124,小雪
1917,1209,大雪
1917,1223,冬至
1918,0107,小寒
1918,0122,大寒
1918,0205,立春
1918,0220,雨水
1918,0307,惊蛰
1918,0322,春分
1918,0406,清明
1918,0422,谷雨
1918,0507,立夏
1918,0523,小满
1918,0607,芒种
1918,0623,夏至
1918,0709,小暑
1918,0725,大暑
1918,0809,立秋
1918,0825,处暑
1918,0909,白露
1918,0925,秋分
1918,1010,寒露
1918,1025,霜降
1918,1109,立冬
1918,1124,小雪
1918,1209,大雪
1918,1224,冬至
1919,0107,小寒
1919,0122,大寒
1919,0206,立春
1919,0221,雨水
1919,0307,惊蛰
1919,0323,春分
1919,0407,清明
1919,0422,谷雨
1919,0507,立夏
1919,0523,小满
1919,0608,芒种
1919,0623,夏至
1919,0709,小暑
1919,0725,大暑
1919,0810,立秋
1919,0825,处暑
1919,0910,白露
1919,0925,秋分
1919,1010,寒露
1919,1025,霜降
1919,1109,立冬
1919,1124,小雪
1919,1209,大雪
1919,1224,冬至
1920,0107,小寒
1920,0122,大寒
1920,0206,立春
1920,0221,雨水
1920,0307,惊蛰
1920,0322,春分
1920,0406,清明
1920,0421,谷雨
1920,0507,立夏
1920,0522,小满
1920,0607,芒种
1920,0623,夏至
1920,0708,小暑
1920,0724,大暑
1920,0809,立秋
1920,0824,处暑
1920,0909,白露
1920,0924,秋分
1920,1009,寒露
1920,1025,霜降
1920,1109,立冬
1920,1123,小雪
1920,1208,大雪
1920,1223,冬至
1921,0107,小寒
1921,0121,大寒
1921,0205,立春
1921,0220,雨水
1921,0307,惊蛰
1921,0322,春分
1921,0406,清明
1921,0422,谷雨
1921,0507,立夏
1921,0523,小满
1921,0607,芒种
1921,0623,夏至
1921,0709,小暑
1921,0724,大暑
1921,0809,立秋
1921,0825,处暑
1921,0909,白露
1921,0924,秋分
1921,1010,寒露
1921,1025,霜降
1921,1109,立冬
1921,1124,小雪
1921,1209,大雪
1921,1223,冬至
1922,0107,小寒
1922,0122,大寒
1922,0205,立春
1922,0220,雨水
1922,0307,惊蛰
1922,0322,春分
1922,0406,清明
1922,0422,谷雨
1922,0507,立夏
1922,0523,小满
1922,0607,芒种
1922,0623,夏至
1922,0709,小暑
1922,0725,大暑
1922,0809,立秋
1922,0825,处暑
1922,0909,白露
1922,0925,秋分
1922,1010,寒露
1922,1025,霜降
1922,1109,立冬
1922,1124,小雪
1922,1209,大雪
1922,1223,冬至
1923,0107,小寒
1923,0122,大寒
1923,0206,立春
1923,0221,雨水
1923,0307,惊蛰
1923,0323,春分
1923,0407,清明
1923,0422,谷雨
1923,0507,立夏
1923,0523,小满
1923,0608,芒种
1923,0623,夏至
1923,0709,小暑
1923,0725,大暑
1923,0809,立秋
1923,0825,处暑
1923,0910,白露
1923,0925,秋分
1923,1010,寒露
1923,1025,霜降
1923,1109,立冬
1923,1124,小雪
1923,1209,大雪
1923,1224,冬至
1924,0107,小寒
1924,0122,大寒
1924,0206,立春
1924,0221,雨水
1924,0307,惊蛰
1924,0322,春分
1924,0406,清明
1924,0421,谷雨
1924,0507,立夏
1924,0522,小满
1924,0607,芒种
1924,0623,夏至
1924,0708,小暑
1924,0724,大暑
1924,0809,立秋
1924,0824,处暑
1924,0909,白露
1924,0924,秋分
1924,1009,寒露
1924,1025,霜降
1924,1109,立冬
1924,1123,小雪
1924,1208,大雪
1924,1223,冬至
1925,0107,小寒
1925,0121,大寒
1925,0205,立春
1925,0220,雨水
1925,0307,惊蛰
1925,0322,春分
1925,0406,清明
1925,0421,谷雨
1925,0507,立夏
1925,0522,小满
1925,0607,芒种
1925,0623,夏至
1925,0709,小暑
1925,0724,大暑
1925,0809,立秋
1925,0825,处暑
1925,0909,白露
1925,0924,秋分
1925,1010,寒露
1925,1025,霜降
1925,1109,立冬
1925,1124,小雪
1925,1208,大雪
1925,1223,冬至
1926,0107,小寒
1926,0122,大寒
1926,0205,立春
1926,0220,雨水
1926,0307,惊蛰
1926,0322,春分
1926,0406,清明
1926,0422,谷雨
1926,0507,立夏
1926,0523,小满
1926,0607,芒种
1926,0623,夏至
1926,0709,小暑
1926,0725,大暑
1926,0809,立秋
1926,0825,处暑
1926,0909,白露
1926,0925,秋分
1926,1010,寒露
1926,1025,霜降
1926,1109,立冬
1926,1124,小雪
1926,1209,大雪
1926,1223,冬至
1927,0107,小寒
1927,0122,大寒
1927,0206,立春
1927,0221,雨水
1927,0307,惊蛰
1927,0322,春分
1927,0407,清明
1927,0422,谷雨
1927,0507,立夏
1927,0523,小满
1927,0608,芒种
1927,0623,夏至
1927,0709,小暑
1927,0725,大暑
1927,0809,立秋
1927,0825,处暑
1927,0910,白露
1927,0925,秋分
1927,1010,寒露
1927,1025,霜降
1927,1109,立冬
1927,1124,小雪
1927,1209,大雪
1927,1224,冬至
1928,0107,小寒
1928,0122,大寒
1928,0206,立春
1928,0221,雨水
1928,0307,惊蛰
1928,0322,春分
1928,0406,清明
1928,0421,谷雨
1928,0507,立夏
1928,0522,小满
1928,0607,芒种
1928,0623,夏至
1928,0708,小暑
1928,0724,大暑
1928,0809,立秋
1928,0824,处暑
1928,0909,白露
1928,0924,秋分
1928,1009,寒露
1928,1025,霜降
1928,1109,立冬
1928,1123,小雪
1928,1208,大雪
1928,1223,冬至
1929,0107,小寒
1929,0121,大寒
1929,0205,立春
1929,0220,雨水
1929,0307,惊蛰
1929,0322,春分
1929,0406,清明
1929,0421,谷雨
1929,0507,立夏
1929,0522,小满
1929,0607,芒种
1929,0623,夏至
1929,0709,小暑
1929,0724,大暑
1929,0809,立秋
1929,0825,处暑
1929,0909,白露
1929,0924,秋分
1929,1010,寒露
1929,1025,霜降
1929,1109,立冬
1929,1124,小雪
1929,1208,大雪
1929,1223,冬至
1930,0107,小寒
1930,0122,大寒
1930,0205,立春
1930,0220,雨水
1930,0307,惊蛰
1930,0322,春分
1930,0406,清明
1930,0422,谷雨
1930,0507,立夏
1930,0523,小满
1930,0607,芒种
1930,0623,夏至
1930,0709,小暑
1930,0725,大暑
1930,0809,立秋
1930,0825,处暑
1930,0909,白露
1930,0925,秋分
1930,1010,寒露
1930,1025,霜降
1930,1109,立冬
1930,1124,小雪
1930,1209,大雪
1930,1223,冬至
1931,0107,小寒
1931,0122,大寒
1931,0206,立春
1931,0220,雨水
1931,0307,惊蛰
1931,0322,春分
1931,0407,清明
1931,0422,谷雨
1931,0507,立夏
1931,0523,小满
1931,0608,芒种
1931,0623,夏至
1931,0709,小暑
1931,0725,大暑
1931,0809,立秋
1931,0825,处暑
1931,0910,白露
1931,0925,秋分
1931,1010,寒露
1931,1025,霜降
1931,1109,立冬
1931,1124,小雪
1931,1209,大雪
1931,1224,冬至
1932,0107,小寒
1932,0122,大寒
1932,0206,立春
1932,0221,雨水
1932,0307,惊蛰
1932,0322,春分
1932,0406,清明
1932,0421,谷雨
1932,0507,立夏
1932,0522,小满
1932,0607,芒种
1932,0623,夏至
1932,0708,小暑
1932,0724,大暑
1932,0809,立秋
1932,0824,处暑
1932,0909,白露
1932,0924,秋分
1932,1009,寒露
1932,1024,霜降
1932,1108,立冬
1932,1123,小雪
1932,1208,大雪
1932,1223,冬至
1933,0107,小寒
1933,0121,大寒
1933,0205,立春
1933,0220,雨水
1933,0307,惊蛰
1933,0322,春分
1933,0406,清明
1933,0421,谷雨
1933,0507,立夏
1933,0522,小满
1933,0607,芒种
1933,0623,夏至
1933,0709,小暑
1933,0724,大暑
1933,0809,立秋
1933,0825,处暑
1933,0909,白露
1933,0924,秋分
1933,1010,寒露
1933,1025,霜降
1933,1109,立冬
1933,1124,小雪
1933,1208,大雪
1933,1223,冬至
1934,0107,小寒
1934,0122,大寒
1934,0205,立春
1934,0220,雨水
1934,0307,惊蛰
1934,0322,春分
1934,0406,清明
1934,0422,谷雨
1934,0507,立夏
1934,0523,小满
1934,0607,芒种
1934,0623,夏至
1934,0709,小暑
1934,0724,大暑
1934,0809,立秋
1934,0825,处暑
1934,0909,白露
1934,0925,秋分
1934,1010,寒露
1934,1025,霜降
1934,1109,立冬
1934,1124,小雪
1934,1209,大雪
1934,1223,冬至
1935,0107,小寒
1935,0122,大寒
1935,0206,立春
1935,0220,雨水
1935,0307,惊蛰
1935,0322,春分
1935,0407,清明
1935,0422,谷雨
1935,0507,立夏
1935,0523,小满
1935,0608,芒种
1935,0623,夏至
1935,0709,小暑
1935,0725,大暑
1935,0809,立秋
1935,0825,处暑
1935,0909,白露
1935,0925,秋分
1935,1010,寒露
1935,1025,霜降
1935,1109,立冬
1935,1124,小雪
1935,1209,大雪
1935,1224,冬至
1936,0107,小寒
1936,0122,大寒
1936,0206,立春
1936,0221,雨水
1936,0307,惊蛰
1936,0322,春分
1936,0406,清明
1936,0421,谷雨
1936,0507,立夏
1936,0522,小满
1936,0607,芒种
1936,0622,夏至
1936,0708,小暑
1936,0724,大暑
1936,0809,立秋
1936,0824,处暑
1936,0909,白露
1936,0924,秋分
1936,1009,寒露
1936,1024,霜降
1936,1108,立冬
1936,1123,小雪
1936,1208,大雪
1936,1223,冬至
1937,0107,小寒
1937,0121,大寒
1937,0205,立春
1937,0220,雨水
1937,0307,惊蛰
1937,0322,春分
1937,0406,清明
1937,0421,谷雨
1937,0507,立夏
1937,0522,小满
1937,0607,芒种
1937,0623,夏至
1937,0708,小暑
1937,0724,大暑
1937,0809,立秋
1937,0824,处暑
1937,0909,白露
1937,0924,秋分
1937,1010,寒露
1937,1025,霜降
1937,1109,立冬
1937,1124,小雪
1937,1208,大雪
1937,1223,冬至
1938,0107,小寒
1938,0122,大寒
1938,0205,立春
1938,0220,雨水
1938,0307,惊蛰
1938,0322,春分
1938,0406,清明
1938,0422,谷雨
1938,0507,立夏
1938,0523,小满
1938,0607,芒种
1938,0623,夏至
1938,0709,小暑
1938,0724,大暑
1938,0809,立秋
1938,0825,处暑
1938,0909,白露
1938,0925,秋分
1938,1010,寒露
1938,1025,霜降
1938,1109,立冬
1938,1124,小雪
1938,1209,大雪
1938,1223,冬至
1939,0107,小寒
1939,0122,大寒
1939,0206,立春
1939,0220,雨水
1939,0307,惊蛰
1939,0322,春分
1939,0407,清明
1939,0422,谷雨
1939,0507,立夏
1939,0523,小满
1939,0608,芒种
1939,0623,夏至
1939,0709,小暑
1939,0725,大暑
1939,0809,立秋
1939,0825,处暑
1939,0909,白露
1939,0925,秋分
1939,1010,寒露
1939,1025,霜降
1939,1109,立冬
1939,1124,小雪
1939,1209,大雪
1939,1224,冬至
1940,0107,小寒
1940,0122,大寒
1940,0206,立春
1940,0221,雨水
1940,0307,惊蛰
1940,0322,春分
1940,0406,清明
1940,0421,谷雨
1940,0507,立夏
1940,0522,小满
1940,0607,芒种
1940,0622,夏至
1940,0708,小暑
1940,0724,大暑
1940,0809,立秋
1940,0824,处暑
1940,0909,白露
1940,0924,秋分
1940,1009,寒露
1940,1024,霜降
1940,1108,立冬
1940,1123,小雪
1940,1208,大雪
1940,1223,冬至
1941,0107,小寒
1941,0121,大寒
1941,0205,立春
1941,0220,雨水
1941,0307,惊蛰
1941,0322,春分
1941,0406,清明
1941,0421,谷雨
1941,0507,立夏
1941,0522,小满
1941,0607,芒种
1941,0623,夏至
1941,0708,小暑
1941,0724,大暑
1941,0809,立秋
1941,0824,处暑
1941,0909,白露
1941,0924,秋分
1941,1010,寒露
1941,1025,霜降
1941,1109,立冬
1941,1124,小雪
1941,1208,大雪
1941,1223,冬至
1942,0107,小寒
1942,0122,大寒
1942,0205,立春
1942,0220,雨水
1942,0307,惊蛰
1942,0322,春分
1942,0406,清明
1942,0422,谷雨
1942,0507,立夏
1942,0523,小满
1942,0607,芒种
1942,0623,夏至
1942,0709,小暑
1942,0724,大暑
1942,0809,立秋
1942,0825,处暑
1942,0909,白露
1942,0925,秋分
1942,1010,寒露
1942,1025,霜降
1942,1109,立冬
1942,1124,小雪
1942,1209,大雪
1942,1223,冬至
1943,0107,小寒
1943,0122,大寒
1943,0206,立春
1943,0220,雨水
1943,0307,惊蛰
1943,0322,春分
1943,0407,清明
1943,0422,谷雨
1943,0507,立夏
1943,0523,小满
1943,0607,芒种
1943,0623,夏至
1943,0709,小暑
1943,0725,大暑
1943,0809,立秋
1943,0825,处暑
1943,0909,白露
1943,0925,秋分
1943,1010,寒露
1943,1025,霜降
1943,1109,立冬
1943,1124,小雪
1943,1209,大雪
1943,1224,冬至
1944,0107,小寒
1944,0122,大寒
1944,0206,立春
1944,0221,雨水
1944,0307,惊蛰
1944,0322,春分
1944,0406,清明
1944,0421,谷雨
1944,0507,立夏
1944,0522,小满
1944,0607,芒种
1944,0622,夏至
1944,0708,小暑
1944,0724,大暑
1944,0809,立秋
1944,0824,处暑
1944,0909,白露
1944,0924,秋分
1944,1009,寒露
1944,1024,霜降
1944,1108,立冬
1944,1123,小雪
1944,1208,大雪
1944,1223,冬至
1945,0107,小寒
1945,0121,大寒
1945,0205,立春
1945,0220,雨水
1945,0307,惊蛰
1945,0322,春分
1945,0406,清明
1945,0421,谷雨
1945,0507,立夏
1945,0522,小满
1945,0607,芒种
1945,0623,夏至
1945,0708,小暑
1945,0724,大暑
1945,0809,立秋
1945,0824,处暑
1945,0909,白露
1945,0924,秋分
1945,1010,寒露
1945,1025,霜降
1945,1109,立冬
1945,1124,小雪
1945,1208,大雪
1945,1223,冬至
1946,0107,小寒
1946,0121,大寒
1946,0205,立春
1946,0220,雨水
1946,0307,惊蛰
1946,0322,春分
1946,0406,清明
1946,0422,谷雨
1946,0507,立夏
1946,0523,小满
1946,0607,芒种
1946,0623,夏至
1946,0709,小暑
1946,0724,大暑
1946,0809,立秋
1946,0825,处暑
1946,0909,白露
1946,0925,秋分
1946,1010,寒露
1946,1025,霜降
1946,1109,立冬
1946,1124,小雪
1946,1209,大雪
1946,1223,冬至
1947,0107,小寒
1947,0122,大寒
1947,0206,立春
1947,0220,雨水
1947,0307,惊蛰
1947,0322,春分
1947,0407,清明
1947,0422,谷雨
1947,0507,立夏
1947,0523,小满
1947,0607,芒种
1947,0623,夏至
1947,0709,小暑
1947,0725,大暑
1947,0809,立秋
1947,0825,处暑
1947,0909,白露
1947,0925,秋分
1947,1010,寒露
1947,1025,霜降
1947,1109,立冬
1947,1124,小雪
1947,1209,大雪
1947,1224,冬至
1948,0107,小寒
1948,0122,大寒
1948,0206,立春
1948,0221,雨水
1948,0307,惊蛰
1948,0322,春分
1948,0406,清明
1948,0421,谷雨
1948,0506,立夏
1948,0522,小满
1948,0607,芒种
1948,0622,夏至
1948,0708,小暑
1948,0724,大暑
1948,0809,立秋
1948,0824,处暑
1948,0909,白露
1948,0924,秋分
1948,1009,寒露
1948,1024,霜降
1948,1108,立冬
1948,1123,小雪
1948,1208,大雪
1948,1223,冬至
1949,0106,小寒
1949,0121,大寒
1949,0205,立春
1949,0220,雨水
1949,0307,惊蛰
1949,0322,春分
1949,0406,清明
1949,0421,谷雨
1949,0507,立夏
1949,0522,小满
1949,0607,芒种
1949,0623,夏至
1949,0708,小暑
1949,0724,大暑
1949,0809,立秋
1949,0824,处暑
1949,0909,白露
1949,0924,秋分
1949,1010,寒露
1949,1025,霜降
1949,1109,立冬
1949,1123,小雪
1949,1208,大雪
1949,1223,冬至
1950,0107,小寒
1950,0121,大寒
1950,0205,立春
1950,0220,雨水
1950,0307,惊蛰
1950,0322,春分
1950,0406,清明
1950,0422,谷雨
1950,0507,立夏
1950,0523,小满
1950,0607,芒种
1950,0623,夏至
1950,0709,小暑
1950,0724,大暑
1950,0809,立秋
1950,0825,处暑
1950,0909,白露
1950,0925,秋分
1950,1010,寒露
1950,1025,霜降
1950,1109,立冬
1950,1124,小雪
1950,1209,大雪
1950,1223,冬至
1951,0107,小寒
1951,0122,大寒
1951,0205,立春
1951,0220,雨水
1951,0307,惊蛰
1951,0322,春分
1951,0406,清明
1951,0422,谷雨
1951,0507,立夏
1951,0523,小满
1951,0607,芒种
1951,0623,夏至
1951,0709,小暑
1951,0725,大暑
1951,0809,立秋
1951,0825,处暑
1951,0909,白露
1951,0925,秋分
1951,1010,寒露
1951,1025,霜降
1951,1109,立冬
1951,1124,小雪
1951,1209,大雪
1951,1224,冬至
1952,0107,小寒
1952,0122,大寒
1952,0206,立春
1952,0221,雨水
1952,0306,惊蛰
1952,0322,春分
1952,0406,清明
1952,0421,谷雨
1952,0506,立夏
1952,0522,小满
1952,0607,芒种
1952,0622,夏至
1952,0708,小暑
1952,0724,大暑
1952,0809,立秋
1952,0824,处暑
1952,0909,白露
1952,0924,秋分
1952,1009,寒露
1952,1024,霜降
1952,1108,立冬
1952,1123,小雪
1952,1208,大雪
1952,1223,冬至
1953,0106,小寒
1953,0121,大寒
1953,0205,立春
1953,0220,雨水
1953,0307,惊蛰
1953,0322,春分
1953,0406,清明
1953,0421,谷雨
1953,0507,立夏
1953,0522,小满
1953,0607,芒种
1953,0623,夏至
1953,0708,小暑
1953,0724,大暑
1953,0809,立秋
1953,0824,处暑
1953,0909,白露
1953,0924,秋分
1953,1009,寒露
1953,1025,霜降
1953,1109,立冬
1953,1123,小雪
1953,1208,大雪
1953,1223,冬至
1954,0107,小寒
1954,0121,大寒
1954,0205,立春
1954,0220,雨水
1954,0307,惊蛰
1954,0322,春分
1954,0406,清明
1954,0422,谷雨
1954,0507,立夏
1954,0523,小满
1954,0607,芒种
1954,0623,夏至
1954,0709,小暑
1954,0724,大暑
1954,0809,立秋
1954,0825,处暑
1954,0909,白露
1954,0924,秋分
1954,1010,寒露
1954,1025,霜降
1954,1109,立冬
1954,1124,小雪
1954,1208,大雪
1954,1223,冬至
1955,0107,小寒
1955,0122,大寒
1955,0205,立春
1955,0220,雨水
1955,0307,惊蛰
1955,0322,春分
1955,0406,清明
1955,0422,谷雨
1955,0507,立夏
1955,0523,小满
1955,0607,芒种
1955,0623,夏至
1955,0709,小暑
1955,0725,大暑
1955,0809,立秋
1955,0825,处暑
1955,0909,白露
1955,0925,秋分
1955,1010,寒露
1955,1025,霜降
1955,1109,立冬
1955,1124,小雪
1955,1209,大雪
1955,1223,冬至
1956,0107,小寒
1956,0122,大寒
1956,0206,立春
1956,0221,雨水
1956,0306,惊蛰
1956,0322,春分
1956,0406,清明
1956,0421,谷雨
1956,0506,立夏
1956,0522,小满
1956,0607,芒种
1956,0622,夏至
1956,0708,小暑
1956,0724,大暑
1956,0808,立秋
1956,0824,处暑
1956,0909,白露
1956,0924,秋分
1956,1009,寒露
1956,1024,霜降
1956,1108,立冬
1956,1123,小雪
1956,1208,大雪
1956,1223,冬至
1957,0106,小寒
1957,0121,大寒
1957,0205,立春
1957,0220,雨水
1957,0307,惊蛰
1957,0322,春分
1957,0406,清明
1957,0421,谷雨
1957,0507,立夏
1957,0522,小满
1957,0607,芒种
1957,0623,夏至
1957,0708,小暑
1957,0724,大暑
1957,0809,立秋
1957,0824,处暑
1957,0909,白露
1957,0924,秋分
1957,1009,寒露
1957,1025,霜降
1957,1109,立冬
1957,1123,小雪
1957,1208,大雪
1957,1223,冬至
1958,0107,小寒
1958,0121,大寒
1958,0205,立春
1958,0220,雨水
1958,0307,惊蛰
1958,0322,春分
1958,0406,清明
1958,0421,谷雨
1958,0507,立夏
1958,0522,小满
1958,0607,芒种
1958,0623,夏至
1958,0709,小暑
1958,0724,大暑
1958,0809,立秋
1958,0825,处暑
1958,0909,白露
1958,0924,秋分
1958,1010,寒露
1958,1025,霜降
1958,1109,立冬
1958,1124,小雪
1958,1208,大雪
1958,1223,冬至
1959,0107,小寒
1959,0122,大寒
1959,0205,立春
1959,0220,雨水
1959,0307,惊蛰
1959,0322,春分
1959,0406,清明
1959,0422,谷雨
1959,0507,立夏
1959,0523,小满
1959,0607,芒种
1959,0623,夏至
1959,0709,小暑
1959,0725,大暑
1959,0809,立秋
1959,0825,处暑
1959,0909,白露
1959,0925,秋分
1959,1010,寒露
